income_year,age,n_samples,est_workforce,mean,p1,p5,p10,p25,p50,p75,p90,p95,p99,at_mean,at_p1,at_p5,at_p10,at_p25,at_p50,at_p75,at_p90,at_p95,at_p99,at_effective_rate_p50,estimated
2020,50,1792,3575821,84712.03,1189.16,12000.0,19677.16,35000.0,60000.0,100000.0,162708.23,217627.0,500219.49,62917.31,1098.19,11082.0,17080.28,28678.0,46768.0,72866.5,114142.67,148825.88,311804.14,0.2205,
2020,51,1665,3347670,78012.7,3128.04,13000.0,19671.24,31544.9,55007.13,94359.22,151405.35,206678.46,440637.22,58539.3,2888.74,11915.5,17075.7,26074.58,43505.16,69221.75,106281.52,142185.59,277454.96,0.2091,
2020,52,1582,3234974,82701.46,2634.03,10976.52,18000.0,32000.0,57000.0,94980.07,154715.81,206537.63,402828.77,61603.4,2432.53,10136.82,15783.0,26417.5,44807.5,69627.48,108583.95,142100.17,255658.39,0.2139,
2020,53,1466,3047877,82870.15,1023.94,12000.0,20000.0,31840.03,56866.49,101231.88,160750.15,210838.72,409982.63,61713.64,945.61,11082.0,17330.0,26296.96,44720.25,73646.9,112780.83,144708.78,259782.59,0.2136,
2020,54,1389,2910886,79827.86,1422.07,13049.58,20000.08,32000.38,56003.56,95100.21,160017.07,208699.96,403770.43,59725.51,1313.28,11953.85,17330.06,26417.79,44156.33,69705.99,112270.97,143411.63,256201.25,0.2115,
2020,55,1449,3066835,79763.33,1036.27,11440.01,19102.12,31442.31,54025.11,94837.6,152643.54,210106.19,501668.06,59683.34,957.0,10564.85,16635.49,25997.28,42863.41,69534.37,107142.68,144264.5,312639.24,0.2066,
2020,56,1434,3103452,78182.08,1691.53,10007.0,18557.89,32491.87,56298.47,100000.0,153908.77,201174.12,403095.13,58649.99,1562.13,9241.46,16214.53,26788.12,44349.05,72866.5,108022.65,138847.2,255811.94,0.2123,
2020,57,1415,3156606,80151.38,2852.8,13000.87,20002.98,35000.0,56268.56,92750.53,162022.64,220164.34,430976.28,59936.93,2634.56,11916.17,17332.31,28678.0,44329.5,68170.47,113665.85,150352.34,271885.43,0.2122,
2020,58,1354,3046349,74598.9,791.24,11414.78,18877.44,31000.0,55000.82,90405.8,151800.74,180912.85,358920.7,56308.38,730.71,10541.55,16461.7,25664.0,43501.04,66638.19,106556.51,126386.96,230345.38,0.2091,
2020,59,1292,2845480,81298.84,4287.86,12935.01,19800.27,32139.58,58000.0,96244.49,151858.8,204102.19,415897.46,60686.79,3959.84,11865.23,17175.51,26522.67,45461.0,70453.77,106596.9,140623.08,263192.49,0.2162,
2020,60,1301,2822751,75299.91,1103.97,13063.13,19436.39,32000.0,54002.12,92632.44,150435.96,184065.09,367075.04,56766.49,1019.52,11964.33,16894.05,26417.5,42848.39,68093.3,105607.31,128327.16,235046.36,0.2065,
2020,61,1246,2744987,80566.83,2174.06,12059.35,20002.11,33000.0,54750.71,91761.58,161326.96,225000.25,438623.92,60208.42,2007.74,11136.81,17331.63,27171.0,43337.59,67524.19,113182.0,153140.24,276294.29,0.2085,
2020,62,1086,2303784,82955.64,2996.1,14007.83,20000.0,33823.06,55677.57,100005.71,160230.29,230210.2,431146.13,61769.51,2766.9,12695.06,17330.0,27791.18,43943.29,72870.12,112419.27,156143.78,271983.34,0.2108,
2020,63,979,2171145,82300.58,3786.33,14051.6,20000.0,34000.0,56003.98,95056.12,157651.24,220989.11,426241.78,61341.43,3496.68,12728.91,17330.0,27924.5,44156.6,69677.17,110625.54,150827.82,269155.99,0.2115,
2020,64,935,2078658,76397.91,2786.14,13754.42,20010.0,31064.82,52603.15,86403.57,155770.59,219126.71,373898.53,57484.03,2573.0,12499.04,17337.74,25712.84,41934.16,64022.73,109317.55,149735.45,238980.1,0.2028,
2020,65,709,1495754,81112.65,4973.8,15277.18,21632.0,35393.35,60694.16,99621.68,155006.16,210085.71,278949.01,60565.12,4593.3,13676.9,18592.35,28974.39,47221.63,72626.83,108785.88,144252.08,184241.7,0.222,
2020,66,658,1452615,85015.92,3442.31,14702.85,22000.0,34453.15,57368.13,100000.0,175004.94,250719.72,449629.08,63115.9,3178.97,13232.65,18877.0,28265.95,45048.07,72866.5,122695.04,167967.52,282638.76,0.2148,
2020,67,524,1125990,90421.88,4939.14,14991.9,24579.88,40089.88,70184.18,102191.84,165740.19,247930.08,499017.68,66648.7,4561.3,13456.23,20826.44,32513.22,53423.36,74255.03,116251.4,166359.29,311111.29,0.2388,
2020,68,465,1016878,92868.56,1631.19,15691.61,20215.12,36641.99,59984.14,111024.77,162400.3,257023.0,591127.02,68247.6,1506.4,13997.46,17496.4,29915.24,46757.64,79850.69,113928.51,171601.36,363005.79,0.2205,
2020,69,360,784288,86658.5,6324.34,15495.57,22000.0,40584.23,65005.0,105526.83,155375.22,220457.59,394717.73,64189.33,5840.53,13845.82,18877.0,32885.72,50038.77,76367.75,109042.57,150521.4,250982.37,0.2302,
2020,70,372,741851,82183.43,2537.71,14313.0,21641.3,34491.29,57151.55,93792.98,151112.3,237062.0,478139.76,61264.87,2343.58,12931.11,18599.55,28294.69,44906.54,68851.71,106077.7,160093.84,299075.17,0.2143,
2020,71,293,585280,85400.27,5787.3,19656.92,25323.08,38245.17,57582.22,99042.3,157915.09,254495.23,430035.0,63367.08,5344.57,17064.63,21386.44,31123.24,45187.98,72259.8,110809.05,170144.1,271342.78,0.2152,
2020,72,265,509667,108853.96,4065.78,11110.59,23362.59,36175.88,60000.0,108529.23,223636.31,411792.83,795908.48,78475.48,3754.75,10260.63,19909.21,29564.03,46768.0,78269.77,152353.93,260826.17,476966.67,0.2205,
2020,73,216,411983,101615.59,2025.13,16845.45,22284.28,34592.64,52212.54,103500.35,236967.09,335110.14,859834.57,73889.98,1870.21,14889.96,19096.7,28371.05,41647.65,75083.97,160039.13,216618.6,512541.54,0.2023,
2020,74,173,317189,73147.8,20.0,18517.07,22812.25,38458.33,62151.15,86702.74,134065.15,178711.37,310739.41,55360.09,18.47,16182.95,19494.53,31283.85,48173.78,64218.24,94446.77,125031.95,202568.87,0.2249,
2020,75,174,359720,77442.9,1939.2,11187.54,21518.17,38816.49,53266.81,89233.49,151806.75,200805.75,308018.79,58166.94,1790.85,10331.69,18504.3,31553.73,42367.86,65872.09,106560.69,138623.79,201000.43,0.2046,
2021,16,367,688407,8525.08,1.0,36.18,700.0,1509.49,3744.72,8283.86,20000.8,29117.63,58986.83,7872.91,0.92,33.41,646.45,1394.01,3458.25,7650.14,17353.12,24272.63,46187.89,0.0765,
2021,17,613,1178894,10151.89,1.0,461.56,1000.95,2633.31,5000.0,10002.81,25000.0,35549.15,78182.8,9375.27,0.92,426.25,924.38,2431.86,4617.5,9237.6,21170.0,29118.78,58732.46,0.0765,
2021,18,794,1529100,13521.63,9.58,1000.0,1580.26,4000.0,8935.32,17004.0,30000.0,35094.53,68520.69,12341.48,8.85,923.5,1459.37,3694.0,8251.77,15035.09,24937.5,28776.23,52418.27,0.0765,
2021,19,788,1742387,18742.91,1.0,1465.58,3007.54,8000.0,15030.22,25003.79,36000.0,44764.07,67489.95,16380.14,0.92,1353.46,2777.46,7388.0,13508.38,21172.86,29458.5,36062.23,51744.68,0.1013,
2021,20,935,2267989,22204.04,20.24,2031.9,4002.58,10000.0,20000.0,30000.0,42022.49,53000.0,80004.98,19057.32,18.69,1876.46,3696.38,9235.0,17352.5,24937.5,33996.45,42268.0,59923.25,0.1324,
2021,21,1043,2571586,24327.47,23.9,3000.0,5247.75,12002.0,21500.0,31601.0,44000.39,55000.0,85211.65,20663.25,22.07,2770.5,4846.3,11083.85,18512.75,26143.85,35486.79,43582.5,63325.81,0.1389,
2021,22,1035,2591196,27117.21,472.49,3000.0,5125.29,12000.0,22344.46,35002.0,52007.38,65000.0,100940.81,22765.32,436.34,2770.5,4733.21,11082.0,19165.94,28706.51,41520.06,50117.5,73564.5,0.1423,
2021,23,1144,3156558,32821.91,8.0,3003.77,8000.0,16005.22,27002.0,42501.13,63027.44,80000.0,106409.34,27063.81,7.39,2773.98,7388.0,14262.54,22678.51,34357.1,48828.43,59920.0,77028.82,0.1601,
2021,24,1201,3203635,37618.39,61.75,4001.24,10000.0,20000.0,31000.98,48641.27,65162.56,85002.28,137570.73,30677.96,57.03,3695.15,9235.0,17352.5,25691.74,38983.7,50223.73,63188.99,96769.56,0.1713,
2021,25,1345,3388349,45224.8,100.0,5002.55,12000.0,24004.39,36003.17,56058.19,78961.3,100000.37,160259.2,36409.39,92.35,4619.85,11082.0,20419.81,29460.89,44274.03,59241.21,72968.73,112225.17,0.1817,
2021,26,1350,3397853,50556.11,622.05,6797.53,12207.57,25000.0,40000.0,60000.0,89514.2,106212.91,242667.29,40426.53,574.46,6277.52,11273.69,21170.0,32472.5,46850.0,66137.53,76904.38,163319.84,0.1882,
2021,27,1358,3446565,53288.49,1309.96,7503.01,15000.0,28000.0,44244.61,64200.81,94984.6,122207.83,208661.14,42464.03,1209.75,6929.03,13485.0,23430.5,35670.81,49595.23,69712.44,87037.16,143315.88,0.1938,
2021,28,1393,3528099,57135.02,2192.29,10000.0,17414.66,28759.29,45000.0,67308.93,100458.26,129071.81,224200.32,44977.74,2024.58,9235.0,15352.74,24002.63,36240.0,51626.39,73258.81,91385.49,152673.63,0.1947,
2021,29,1515,3690101,57220.63,40.11,10000.0,17000.0,28001.72,45730.36,70001.66,103067.98,140429.37,239149.8,45033.68,37.04,9235.0,15032.0,23431.8,36790.33,53386.08,74912.07,98580.51,161292.01,0.1955,
2021,30,1592,3724998,62278.59,794.33,7909.89,15000.0,28070.0,46045.64,75000.68,112010.31,150297.36,336174.16,48339.06,733.56,7304.78,13485.0,23483.24,37027.89,56652.94,80577.03,105296.71,217226.55,0.1958,
2021,31,1691,3874687,59638.88,800.0,9035.71,16954.81,30000.0,47000.0,70133.84,112045.88,146276.85,258352.97,46614.01,738.8,8344.48,14997.05,24937.5,37747.0,53472.46,80599.56,102500.45,172362.64,0.1969,
2021,32,1615,3654479,66361.96,958.02,11291.69,18000.96,30741.07,50001.0,80000.0,120803.87,159029.48,319790.46,51007.54,884.73,10427.88,15806.24,25495.9,40008.25,59920.0,86147.75,111369.9,207781.35,0.1999,
2021,33,1675,3715293,64809.34,2000.0,10000.0,18000.74,31458.3,50008.6,80000.0,123399.68,159743.94,296436.4,49992.9,1847.0,9235.0,15806.07,26036.33,40013.98,59920.0,87792.2,111866.81,194317.73,0.1999,
2021,34,1616,3547613,69099.43,1089.46,10000.0,16503.57,30000.0,50036.26,80072.19,125045.81,170787.17,406267.84,52796.48,1006.12,9235.0,14648.01,24937.5,40034.82,59967.18,88835.02,119547.38,257635.56,0.1999,
2021,35,1676,3647853,73583.22,1391.7,11001.16,18000.6,32537.18,55000.0,89493.84,135000.0,180782.2,345355.11,55726.63,1285.23,10159.57,15805.96,26849.27,43582.5,66124.22,95141.0,126234.34,222519.37,0.2076,
2021,36,1794,3771822,74062.06,1763.41,11807.44,18000.0,32000.0,54603.53,90000.25,136451.19,185819.88,388121.18,56039.56,1628.51,10904.17,15805.5,26444.5,43323.41,66455.16,96060.33,129335.04,247174.01,0.2066,
2021,37,1725,3455101,71700.27,1897.13,10000.0,18520.0,31172.3,54628.69,89599.28,141059.76,193530.8,304541.45,54496.13,1752.0,9235.0,16207.72,25820.83,43339.85,66193.13,98979.86,134081.11,198990.3,0.2066,
2021,38,1720,3398854,77508.57,2000.0,10012.89,18000.0,32015.55,55000.0,91076.94,150465.35,201603.23,414683.05,58291.85,1847.0,9246.9,15805.5,26456.22,43582.5,67158.78,105413.55,139035.26,262486.93,0.2076,
2021,39,1775,3473703,77362.36,2623.24,10000.0,17500.65,32000.0,55098.91,95058.04,150001.19,200914.78,396417.15,58196.3,2422.56,9235.0,15419.25,26444.5,43647.14,69760.43,105090.73,138617.71,251956.64,0.2078,
2021,40,1790,3497467,73324.7,2508.86,10920.0,20000.0,33000.0,55001.36,89000.0,142492.6,189988.04,330011.0,55557.69,2316.93,10084.62,17352.5,27198.0,43583.39,65801.5,99887.56,131900.54,213673.49,0.2076,
2021,41,1804,3641364,78372.61,1423.11,12000.0,19997.95,33981.52,55010.57,90828.97,150305.0,200804.66,552576.69,58856.5,1314.24,11082.0,17350.91,27937.58,43589.41,66996.73,105302.03,138550.93,341654.08,0.2076,
2021,42,1740,3525462,83187.17,1521.13,10000.53,18913.04,35000.0,58000.0,98520.55,162062.11,213430.69,463139.31,62002.82,1404.76,9235.49,16511.74,28705.0,45543.0,72023.18,113479.1,146208.61,290421.96,0.2148,
2021,43,1773,3531206,81619.37,679.77,10000.0,19000.0,33000.0,56501.29,96113.66,155611.84,206570.68,577128.07,60978.26,627.77,9235.0,16579.0,27198.0,44563.59,70450.28,108992.93,142048.02,355316.92,0.2113,
2021,44,1603,3114026,81882.7,1874.69,10862.52,20000.0,35021.14,60000.0,100098.49,150590.07,203732.15,427238.78,61150.34,1731.28,10031.54,17352.5,28720.93,46850.0,73030.89,105500.29,140326.45,269725.31,0.2192,
2021,45,1629,3350342,83767.35,845.63,10001.0,19055.72,35000.0,60000.0,100352.79,160461.19,215007.31,424078.48,62381.96,780.94,9235.92,16622.1,28705.0,46850.0,73191.99,112365.66,147164.83,267903.39,0.2192,
2021,46,1562,3141191,80939.85,3600.0,12000.0,20000.49,34392.35,57000.25,94803.63,149025.74,213621.0,451826.5,60534.19,3324.6,11082.0,17352.88,28247.14,44889.66,69594.17,104412.3,146324.04,283900.13,0.2125,
2021,47,1528,3205145,85269.25,3452.12,12001.08,20002.43,35321.7,60010.0,100000.76,161687.32,235964.5,422209.0,63363.45,3188.03,11083.0,17354.38,28947.4,46856.54,72968.98,113218.43,159455.68,266825.64,0.2192,
2021,48,1511,3114130,83540.18,2558.85,12000.0,19583.51,35066.7,59000.59,100017.67,154493.53,208755.18,412722.95,62233.51,2363.1,11082.0,17030.34,28755.26,46196.89,72979.69,108215.15,143372.92,261356.93,0.217,
2021,49,1423,2986412,83754.49,2998.19,12000.0,20000.0,33001.66,60002.85,100220.3,151314.48,209995.04,499780.46,62373.56,2768.83,11082.0,17352.5,27199.25,46851.86,73108.06,106004.12,144124.89,311545.59,0.2192,
2021,50,1517,3374095,78819.43,1000.0,11454.8,20000.0,33161.68,55044.02,95000.0,159565.52,207583.31,403299.87,59148.5,923.5,10578.51,17352.5,27319.83,43611.27,69722.5,111742.72,142662.18,255924.53,0.2077,
2021,51,1662,3716856,88445.16,2136.18,12693.01,21000.0,35074.1,60566.83,101337.74,167309.63,237714.39,501223.01,65438.91,1972.76,11700.54,18126.0,28760.83,47220.42,73815.96,117128.75,160464.5,312377.22,0.2204,
2021,52,1480,3193825,78930.09,2408.31,11967.39,19166.03,33000.67,57036.89,95223.82,150999.3,202963.39,422384.94,59220.81,2224.07,11051.88,16707.42,27198.5,44913.61,69868.77,105784.91,139860.2,266927.07,0.2126,
2021,53,1408,3107083,91083.91,2197.74,14400.0,21000.0,38000.0,60394.68,100741.71,166161.21,248508.65,590082.0,67163.34,2029.61,13020.9,18126.0,30965.5,47107.92,73438.37,116330.02,166687.39,362525.78,0.22,
2021,54,1237,2806268,85611.75,3007.67,14000.0,20000.0,35000.0,57017.84,99630.03,177010.93,226625.07,507561.56,63587.28,2777.58,12711.5,17352.5,28705.0,44901.16,72734.12,123876.0,154071.5,316031.39,0.2125,
2021,55,1268,2859200,85110.01,1574.17,12000.91,20000.0,34986.11,56148.35,101290.02,166480.3,232099.17,501899.27,63259.39,1453.75,11082.84,17352.5,28694.53,44332.95,73785.73,116551.95,157227.32,312767.08,0.2104,
2021,56,1397,3176108,79464.97,2215.51,12010.7,20000.0,32000.0,56199.26,95754.34,151461.1,218361.34,466392.86,59570.36,2046.02,11091.88,17352.5,26444.5,44366.22,70215.46,106106.1,149199.05,292297.63,0.2106,
2021,57,1309,3096550,85911.66,2675.01,9234.75,17310.15,32988.63,55000.0,99876.0,171134.47,241844.14,592260.62,63783.27,2470.37,8528.29,15271.9,27189.43,43582.5,72889.95,119788.92,162845.3,363738.19,0.2076,
2021,58,1336,3138569,78411.45,1791.47,12000.0,20005.0,35000.0,56000.0,94974.5,150000.08,200484.71,398821.79,58881.88,1654.42,11082.0,17356.37,28705.0,44236.0,69705.84,105089.96,138356.88,253342.91,0.2101,
2021,59,1230,2918517,80926.03,589.3,10000.0,17001.99,30001.0,51200.0,90000.0,161988.84,230023.69,489070.7,60525.16,544.22,9235.0,15033.54,24938.25,40911.7,66455.0,113428.14,156030.81,305371.41,0.2009,
2021,60,1166,2776344,85760.48,2644.31,15000.0,22350.66,35448.85,60104.67,100375.93,168019.09,225005.0,503850.01,63684.47,2442.02,13485.0,19170.74,29043.21,46918.4,73206.65,117622.18,153137.53,313891.68,0.2194,
2021,61,1131,2704472,79689.28,1044.63,10000.0,17189.13,32000.66,57000.0,99054.51,169958.66,218969.97,447879.11,59716.94,964.72,9235.0,15178.29,26445.0,44889.5,72369.53,118971.15,149568.19,281624.46,0.2125,
2021,62,1042,2497773,89634.7,1407.15,12965.88,20038.29,35227.7,55077.35,99225.32,165094.94,238615.41,726511.47,66216.28,1299.5,11911.61,17382.12,28876.57,43633.05,72477.74,115588.43,160983.93,438448.78,0.2078,
2021,63,941,2186367,90537.62,3924.61,11822.6,20000.0,32055.94,60479.34,105828.23,168206.28,250018.52,555215.02,66806.33,3624.38,10918.17,17352.5,26486.65,47163.25,76660.68,117752.37,167557.83,343122.31,0.2202,
2021,64,857,1978784,90550.38,1690.77,12210.09,20002.55,34716.49,57682.8,104826.92,170208.86,262327.36,624858.21,66814.67,1561.43,11276.02,17354.47,28491.38,45335.71,76026.35,119145.16,174653.87,381878.74,0.2141,
2021,65,736,1745638,87871.67,597.97,10003.1,18026.16,35000.0,59107.18,95249.0,161589.17,228870.33,524600.93,65064.14,552.23,9237.86,15825.73,28705.0,46266.54,69885.22,113150.17,155365.9,325854.59,0.2172,
2021,66,568,1268173,80918.88,7515.94,12000.0,20000.87,34579.34,57558.79,91827.08,153206.75,210309.34,542013.53,60520.49,6940.97,11082.0,17353.17,28388.03,45254.67,67649.0,107320.19,144315.51,335775.68,0.2138,
2021,67,490,1097205,95931.61,1733.16,13078.84,19512.0,36929.67,61350.57,100530.72,180001.48,254188.48,705271.95,70331.31,1600.57,11998.98,16975.03,30159.01,47732.6,73304.71,125753.81,169961.81,426628.99,0.222,
2021,68,437,998237,87866.26,5689.08,15109.71,21753.59,36455.69,60939.44,101060.36,178457.29,247548.3,404764.68,65060.6,5253.87,13569.86,18708.9,29801.86,47463.92,73640.24,124803.36,166133.74,256768.99,0.2211,
2021,69,414,936230,86291.61,8796.82,18965.61,24544.9,38475.0,61769.92,102042.02,168056.24,205501.63,436648.41,64031.57,8123.86,16552.4,20827.08,31323.41,48006.64,74262.12,117648.01,141399.64,275149.96,0.2228,
2021,70,330,695945,91635.74,3703.17,16266.59,21002.66,37138.88,58439.91,102189.14,175865.98,250616.26,616494.35,67523.96,3419.88,14464.71,18128.06,30316.65,45830.48,74355.32,123079.69,167902.42,377224.26,0.2158,
2021,71,283,644484,95717.03,5051.49,16809.18,21506.59,34831.96,58860.75,115720.84,186509.81,253469.48,698891.25,70191.08,4665.05,14884.4,18517.85,28578.38,46105.5,82927.65,129759.69,169547.31,423078.13,0.2167,
2021,72,240,533943,93956.07,5000.0,14293.03,21290.83,34880.27,62561.8,104625.34,198883.17,244564.67,397199.96,69040.29,4617.5,12938.16,18350.96,28614.78,48524.14,75898.65,137375.49,164413.68,252407.93,0.2244,
2021,73,228,486178,97575.18,3885.22,15192.82,23259.85,41786.97,66514.77,113082.17,193107.68,256438.6,465986.49,71405.38,3588.0,13634.15,19858.8,33818.98,51107.4,81256.05,133820.68,171259.0,292063.36,0.2316,
2021,74,205,429189,89609.12,8955.77,16982.71,21880.17,35739.08,55677.41,103352.18,196756.22,249445.34,484584.99,66199.56,8270.65,15018.63,18806.81,29261.9,44025.19,75092.11,136066.35,167227.39,302785.4,0.2093,
2021,75,149,308891,81586.56,7933.62,13518.94,20143.87,34194.54,57180.14,91073.94,157509.36,219809.99,407455.98,60956.82,7326.7,12339.4,17463.78,28098.09,45007.22,67156.82,110312.66,150077.66,258320.52,0.2129,
2022,16,344,650742,10170.37,1.0,15.53,548.02,2000.0,4485.41,11000.0,27245.2,43934.21,83701.16,9392.34,0.92,14.34,506.1,1847.0,4142.28,10158.5,22936.26,35511.43,62578.21,0.0765,
2022,17,606,1224203,10572.4,1.39,437.83,1110.0,3000.0,5594.81,10400.0,19000.0,30015.05,60000.0,9763.61,1.28,404.34,1025.09,2770.5,5166.81,9604.4,16639.0,25023.34,47089.5,0.0765,
2022,18,776,1587178,15307.23,1.0,600.0,1851.24,4000.0,10000.0,20000.0,30000.0,38000.0,83126.46,13782.64,0.92,554.1,1709.62,3694.0,9235.0,17412.5,25012.0,31040.0,62202.64,0.0765,
2022,19,793,1876032,22532.67,431.19,2000.0,4000.0,8000.0,16000.0,30000.0,45205.1,60000.31,100338.67,19371.52,398.2,1847.0,3694.0,7388.0,14318.5,25012.0,36469.04,47089.7,73450.82,0.1051,
2022,20,866,2355258,23990.0,174.38,2200.0,4000.0,10000.0,20001.0,31131.86,45000.0,56371.69,91015.2,20483.47,161.04,2031.7,3694.0,9235.0,17413.27,25864.86,36314.5,44718.4,67357.93,0.1294,
2022,21,943,2595957,28378.64,4.37,2510.65,5217.94,12049.6,22404.24,33000.0,49526.71,60000.0,94860.72,23790.31,4.04,2318.59,4818.77,11127.81,19272.18,27272.5,39725.38,47089.5,69870.98,0.1398,
2022,22,1016,2871962,30994.93,16.07,3922.34,7300.0,15000.0,25000.0,36562.13,53377.19,70006.0,121071.25,25761.68,14.84,3622.28,6741.55,13545.0,21244.5,29956.56,42626.71,53628.42,86618.64,0.1502,
2022,23,1168,3455211,35616.31,34.74,4800.0,8000.0,17155.03,30000.0,45000.0,65508.44,81658.14,150319.85,29243.89,32.08,4432.8,7388.0,15211.92,25012.0,36314.5,50689.27,61243.09,105353.46,0.1663,
2022,24,1170,3517965,41434.19,59.71,5492.97,11143.0,20000.0,35000.0,53143.82,78529.0,94235.3,170001.0,33627.66,55.14,5072.76,10290.56,17412.5,28779.5,42450.87,59198.2,69462.27,119041.7,0.1777,
2022,25,1230,3419358,49567.14,1033.18,10000.0,15898.47,25198.05,40001.73,58000.0,85053.93,110006.25,180461.68,39755.84,954.14,9235.0,14239.97,21393.73,32548.3,45782.5,63462.24,79608.96,126317.1,0.1863,
2022,26,1240,3337190,54664.06,2135.6,10002.32,16000.0,28801.55,45000.0,68017.51,90330.46,110392.69,227946.18,43596.37,1972.23,9237.14,14318.5,24108.97,36314.5,52328.94,66910.46,79853.77,155495.36,0.193,
2022,27,1319,3537732,57561.81,963.74,10429.45,18000.0,30000.0,45000.91,67901.2,100000.0,131829.55,230502.84,45496.14,890.01,9631.6,15865.5,25012.0,36315.19,52252.93,73229.5,93434.02,156997.89,0.193,
2022,28,1357,3531615,60038.2,2000.43,10000.0,15876.96,30000.0,47037.5,70113.15,104342.98,140064.72,253700.0,47114.46,1847.4,9235.0,14223.33,25012.0,37849.76,53698.44,76021.28,98651.0,170371.05,0.1953,
2022,29,1440,3690574,60767.49,500.0,10000.0,17872.89,32000.0,50000.0,75000.0,113793.49,145320.45,248001.62,47591.05,461.75,9235.0,15767.18,26519.0,40082.0,56892.0,82008.18,101980.51,167085.93,0.1984,
2022,30,1490,3741428,66829.4,215.03,10690.82,19274.12,32000.66,50000.0,75054.04,115889.33,150035.51,323600.4,51552.51,198.58,9872.97,16851.03,26519.5,40082.0,56927.32,83335.89,105155.7,210668.63,0.1984,
2022,31,1589,3793183,69002.4,1047.62,12000.0,20000.0,33101.87,51755.92,80050.53,121748.63,160968.23,366733.17,52972.57,967.48,11082.0,17412.5,27349.26,41405.09,60192.52,87047.76,112759.4,235534.67,0.2,
2022,32,1612,3825791,70571.84,400.0,12000.0,19200.0,32000.0,50300.36,80000.0,130175.14,169775.55,415313.78,53998.2,369.4,11082.0,16793.7,26519.0,40308.32,60159.5,92385.95,118884.9,263541.39,0.1986,
2022,33,1650,3893967,69095.07,2722.15,10628.14,18933.36,33000.0,55001.0,82358.79,125099.48,160748.97,321815.85,53033.13,2513.91,9815.09,16587.45,27272.5,43822.65,61700.97,89170.52,112606.91,209639.84,0.2032,
